跨境电商运营专员,徐州巴布工程机械有限公司,5-8千\/月,徐州,民营公司,"[""员工旅游"",""年终奖金"",""绩效奖金"",""专业培训"",""通讯补贴"",""节日福利"",""五险"",""带薪年假"",""周末双休""]",1年经验,大专,招1人,150-500人
天猫运营专员,广州市安晓科技有限责任公司,6-8千\/月,广州-番禺区,民营公司,"[""五险一金"",""绩效奖金""]",2年经验,大专,招1人,少于50人
私域运营,云顶服饰（广州）有限公司,6-8千\/月,广州-番禺区,民营公司,"[""补充医疗保险"",""绩效奖金"",""免费早午餐"",""节日福利""]",2年经验,大专,招1人,50-150人
天猫、京东运营员,南京虎凤蝶电子商务科技股份有限公司,6-8千\/月,南京-秦淮区,国企,"[""五险一金"",""绩效奖金"",""带薪年假"",""节日福利"",""加班补贴"",""交通补贴"",""餐饮补贴""]",2年经验,大专,招1人,500-1000人
外贸主管\/电商主管\/运营主管,广州麒盟电子科技有限公司,0.8-1.5万\/月,佛山-南海区,民营公司,"[""节日福利"",""专业培训"",""员工旅游"",""年终奖金"",""全勤奖"",""五险一金"",""高温补贴"",""带薪年假""]",3-4年经验,大专,招2人,50-150人
天猫运营专员,江苏硕世生物科技股份有限公司,0.6-1万\/月,上海-闵行区,民营公司,"[""五险一金"",""专业培训"",""绩效奖金"",""年终奖金"",""餐饮补贴""]",2年经验,大专,招1人,500-1000人
亚马逊运营专员,上海标赞实业有限公司,0.5-1万\/月,上海-嘉定区,民营公司,"[""""]",1年经验,大专,招1人,50-150人
机器人软件编程学徒,丰泰智控（深圳）有限公司,4.5-6千\/月,深圳-宝安区,民营公司,"[""五险一金"",""补充医疗保险"",""餐饮补贴"",""节日福利""]",无需经验,中技\/中专,招5人,50-150人
电子工程师,上海百来福电器制造有限公司,0.8-1.3万\/月,上海,民营公司,"[""带薪年假"",""包吃"",""五险一金"",""全勤奖"",""高温补贴""]",5-7年经验,大专,招1人,150-500人
FAE经理,深圳市同益实业股份有限公司,1-2万\/月,深圳-宝安区,上市公司,"[""五险一金"",""年终奖金"",""专业培训"",""员工旅游"",""交通补贴"",""绩效奖金"",""定期体检""]",3-4年经验,本科,招1人,150-500人
Project Coordinator 项目助理 (工程项目),上海纺块贸易有限公司,6-8千\/月,上海,外资（欧美）,"[""五险一金"",""餐饮补贴"",""通讯补贴"",""年终奖金"",""定期体检"",""商业保险"",""专业培训""]",1年经验,本科,招1人,50-150人
软件工程师,武汉兆芯集成电路有限公司,1.5-2.5万\/月,武汉-洪山区,合资,"[""""]",3-4年经验,本科,招若干人,150-500人
亚马逊运营专员,深圳市七步科技有限公司,0.6-1万\/月,深圳-龙岗区,民营公司,"[""员工旅游"",""绩效奖金"",""年终奖金"",""弹性工作"",""全勤奖"",""五险一金"",""补充公积金"",""交通补贴"",""专业培训"",""下午茶""]",2年经验,大专,招1人,50-150人
拼多多高级运营\/主管,广州拓客商贸有限公司,0.8-1.5万\/月,广州-白云区,民营公司,"[""包吃"",""绩效奖金"",""员工旅游"",""专业培训"",""年终奖金"",""五险"",""节日福利""]",3-4年经验,本科,招1人,500-1000人
光学工程师,深圳光峰科技股份有限公司,2-3万\/月,深圳-南山区,上市公司,"[""五险一金"",""免费班车"",""员工旅游"",""绩效奖金"",""年终奖金"",""定期体检"",""节日福利"",""带薪年假""]",3-4年经验,本科,招1人,1000-5000人
项目助理,武汉索立得工业设备有限公司,4.5-6千\/月,武汉-武汉经济开发区,民营公司,"[""绩效奖金"",""节日福利"",""专业培训"",""包吃"",""住房补贴"",""全勤奖""]",无需经验,"招1人""],""companysize_text"":""50-150人","companyind_text"":""机械\/设备\/重工"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""138662940"",""coid"":""5353458"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/guangzhou-thq\/138662940.html?s=sou_sou_soulb&t=0_0"",""job_name"":""1688国际站运营（接受优秀应届生）"",""job_title"":""1688国际站运营（接受优秀应届生）"",""company_href"":""https:\/\/jobs.51job.com\/all\/co5353458.html"",""company_name"":""广州梓祥科技有限公司"",""providesalary_text"":""4-8千\/月"",""workarea"":""030204"",""workarea_text"":""广州-天河区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""民营公司"",""degreefrom"":""5"",""workyear"":""3"",""issuedate"":""2022-03-08 15:31:38"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""带薪年假 绩效奖金 节日福利 专业培训 出国旅游 定期体检 年终奖金 员工旅游"",""jobwelf_list"":[""带薪年假"",""绩效奖金"",""节日福利"",""专业培训"",""出国旅游"",""定期体检"",""年终奖金"",""员工旅游""],""isdiffcity"":"""",""attribute_text"":[""广州-天河区"",""1年经验"",""大专"",""招1人",50-150人
Layout工程师,新阳荣乐（上海）汽车电子有限公司,1.5-3万\/月,上海-闵行区,合资,"[""五险一金"",""交通补贴"",""餐饮补贴"",""专业培训""]",3-4年经验,大专,招2人,50-150人
电子助理工程师,深圳市东方中原电子科技有限公司,6-8千\/月,深圳-光明区,民营公司,"[""五险一金"",""绩效奖金"",""年终奖金""]",3-4年经验,本科,招2人,150-500人
电子维修员,深圳市奋钧新能源有限公司,6-7千\/月,深圳-光明区,民营公司,"[""五险"",""包吃包住""]",3-4年经验,中技\/中专,招1人,50-150人
单片机软件工程师,乔山健身器材（上海）有限公司,1-2万\/月,上海-嘉定区,外资（非欧美）,"[""五险一金"",""绩效奖金"",""免费住宿"",""居住证积分"",""居转户""]",3-4年经验,大专,招1人,1000-5000人
嵌入式软件工程师,深圳市伟龙鑫工艺礼品有限公司,1-1.5万\/月,深圳-龙岗区,民营公司,"[""绩效奖金"",""全勤奖"",""员工旅游"",""出国机会"",""五险一金"",""年终奖金"",""带薪年假"",""专业培训""]",2年经验,本科,招1人,50-150人
监理工程师,浙江天航咨询监理有限公司,0.6-1万\/月,衢州,民营公司,"[""五险一金"",""补充医疗保险"",""交通补贴"",""通讯补贴"",""年终奖金"",""定期体检""]",2年经验,大专,招2人,150-500人
电商运营,浙江方格药业有限公司,0.6-1.2万\/月,杭州-上城区,合资,"[""五险一金"",""节日福利"",""高温补贴"",""周末双休"",""带薪年假"",""专业培训"",""风景区环境好"",""有趣团队""]",2年经验,大专,招1人,50-150人
IE工程师,深圳市慧眼视讯电子有限公司,0.8-1万\/月,深圳-龙岗区,民营公司,"[""五险一金"",""包三餐"",""包住宿"",""节日福利"",""加班补贴""]",3-4年经验,高中,招1人,150-500人
电商助理,南京百香和百货贸易有限公司,4.5-6千\/月,南京-建邺区,民营公司,"[""""]",无需经验,大专,招1人,
自动化软件,哈尔滨天源石化工程设计有限责任公司,0.8-1.5万\/月,哈尔滨,民营公司,"[""包吃"",""节日福利"",""加班补贴"",""年终奖"",""五险一金"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检""]",3-4年经验,本科,招2人,500-1000人
跨境电商运营助理,广州医鹭久歌医疗器械有限公司,4.5-6千\/月,广州,民营公司,"[""做五休二"",""周末双休"",""弹性工作"",""专业培训"",""节日福利""]",1年经验,大专,招1人,50-150人
初级硬件工程师,深圳市中图仪器股份有限公司,0.6-1万\/月,深圳-南山区,民营公司,"[""""]",1年经验,本科,招1人,150-500人
网络客服专员（入职交五险）,海觅国际贸易（苏州）有限公司,5-9千\/月,昆山,民营公司,"[""员工旅游"",""绩效奖金"",""年终奖金"",""节假日福利"",""专业培训"",""全勤奖"",""带薪年假"",""交通补贴"",""包吃"",""超长春节假期""]",无需经验,"招5人""],""companysize_text"":""150-500人","companyind_text"":""互联网\/电子商务"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""127383486"",""coid"":""4326123"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/suzhou-xcq\/127383486.html?s=sou_sou_soulb&t=0_0"",""job_name"":""电气设计工程师"",""job_title"":""电气设计工程师"",""company_href"":""https:\/\/jobs.51job.com\/all\/co4326123.html"",""company_name"":""苏州盟川自动化科技有限公司"",""providesalary_text"":""1.5-2.5万\/月"",""workarea"":""070304"",""workarea_text"":""苏州-相城区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""民营公司"",""degreefrom"":""5"",""workyear"":""5"",""issuedate"":""2022-03-08 15:29:42"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 绩效奖金 年终奖金 餐饮补贴 通讯补贴"",""jobwelf_list"":[""五险一金"",""绩效奖金"",""年终奖金"",""餐饮补贴"",""通讯补贴""],""isdiffcity"":"""",""attribute_text"":[""苏州-相城区"",""3-4年经验"",""大专"",""招3人",少于50人
销售经理,常州汇凯汽车系统有限公司,0.8-1.2万\/月,常州-新北区,民营公司,"[""包住宿"",""节日福利"",""员工旅游"",""弹性工作""]",3-4年经验,大专,招1人,50-150人
嵌入式软件工程师,深圳市千分一智能技术有限公司,1.3-2.5万\/月,深圳-南山区,民营公司,"[""五险一金"",""餐饮补贴"",""专业培训"",""绩效奖金""]",2年经验,本科,招3人,150-500人
项目质量工程师,深圳市康冠科技股份有限公司,0.8-1万\/月,惠州,民营公司,"[""五险一金"",""免费班车"",""通讯补贴"",""绩效奖金"",""年终奖金"",""定期体检"",""提供住宿"",""员工旅游"",""餐饮补贴"",""专业培训""]",1年经验,本科,招2人,5000-10000人
运营助理,苏州和平国际旅行社有限公司,4.5-8千\/月,苏州-姑苏区,合资,"[""做五休二"",""全勤奖"",""绩效奖金"",""社保""]",无需经验,中技\/中专,招5人,150-500人
网站开发实习生\/可跟做+可转正,武汉卓点软达科技有限公司,3.5-4千\/月,武汉-东西湖区,民营公司,"[""五险一金"",""员工旅游"",""交通补贴"",""绩效奖金"",""年终奖金"",""定期体检"",""周末双休"",""朝九晚六"",""带薪年假"",""节日福利""]",无需经验,大专,招10人,少于50人
硬件测试工程师,上海熠动动力科技有限公司,1-2万\/月,海宁,民营公司,"[""""]",3-4年经验,大专,招若干人,少于50人
网店运营专员,上海凯臣信息科技发展有限公司,4.5-6千\/月,上海,民营公司,"[""周末双休"",""带薪年假"",""五险一金"",""全勤奖"",""节日福利"",""绩效奖金""]","招2人""],""companysize_text"":""少于50人","companyind_text"":""办公用品及设备","adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""136097846"",""coid"":""3879143"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/shenzhen-baq\/136097846.html?s=sou_sou_soulb&t=0_0"",""job_name"":""自动化工程师"",""job_title"":""自动化工程师"",""company_href"":""https:\/\/jobs.51job.com\/all\/co3879143.html"",""company_name"":""深圳市精研科洁科技股份有限公司"",""providesalary_text"":""0.8-1.2万\/月"",""workarea"":""040500"",""workarea_text"":""深圳-宝安区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""上市公司"",""degreefrom"":""5"",""workyear"":""5"",""issuedate"":""2022-03-08 15:26:41"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 员工旅游 定期体检 餐饮补贴 绩效奖金 年终奖金"",""jobwelf_list"":[""五险一金"",""员工旅游"",""定期体检"",""餐饮补贴"",""绩效奖金"",""年终奖金""],""isdiffcity"":"""",""attribute_text"":[""深圳-宝安区"",""3-4年经验"",""大专"",""招1人",1000-5000人
硬件工程师,深圳鹏城新能科技有限公司,1-2万\/月,深圳-宝安区,民营公司,"[""五险一金"",""海外出国机会""]",2年经验,本科,招4人,少于50人
硬件电子工程师,上海荣灿信息科技有限公司,1-2万\/月,上海-闵行区,民营公司,"[""五险一金"",""专业培训"",""年终奖金"",""弹性工作"",""定期体检"",""餐饮补贴"",""绩效奖金""]",2年经验,本科,招2人,50-150人
工艺员,江苏易舜医疗器械有限公司,4.5-6千\/月,南通,民营公司,"[""五险一金"",""全勤奖""]",2年经验,大专,招1人,150-500人
热设计工程师,上海晨兴希姆通电子科技有限公司,1.5-3万\/月,上海-长宁区,外资（欧美）,"[""五险一金"",""专业培训"",""员工旅游"",""餐饮补贴"",""绩效奖金"",""年终奖金"",""弹性工作""]",3-4年经验,大专,招2人,1000-5000人
亚马逊运营专员,深圳市千云实业有限公司,0.6-1.5万\/月,深圳-龙华区,民营公司,"[""带薪年假"",""绩效奖金"",""全勤奖"",""节日福利"",""员工旅游"",""专业培训""]",无需经验,大专,招5人,少于50人
电子元器件FAE工程师,深圳市洲尚科技有限公司,1-1.5万\/月,深圳,民营公司,"[""五险一金"",""员工旅游"",""绩效奖金"",""周末双休"",""节日福利"",""带薪年假"",""加班补贴""]",2年经验,大专,招1人,50-150人
硬件工程师,杭州点博人力资源管理有限公司,1.5-2万\/月,合肥,民营公司,"[""带薪年假"",""节日福利"",""绩效奖金"",""五险一金""]",1年经验,本科,招若干人,50-150人
天猫运营,广州市三堡电子技术有限公司,4-8千\/月,广州-番禺区,民营公司,"[""购买社保"",""带薪年假"",""绩效奖金"",""全勤奖"",""住房补贴""]",1年经验,大专,招1人,少于50人
家装监理（提供午餐）,武汉百家兴家居有限公司,6-8千\/月,武汉-硚口区,民营公司,"[""弹性工作"",""带薪年假"",""五险一金"",""节日福利"",""专业培训""]",3-4年经验,大专,招1人,500-1000人
计量工程师（理化）,湖南军智检测校准有限公司,1-1.5万\/月,北京-大兴区,民营公司,"[""周末双休"",""五险一金"",""补充公积金"",""员工旅游"",""餐饮补贴"",""专业培训"",""绩效奖金"",""年终奖金"",""定期体检""]",5-7年经验,大专,招1人,
电源研发工程师,深圳市诚可立实业有限公司,0.8-1.5万\/月,深圳-南山区,民营公司,"[""五险一金"",""年终奖金"",""绩效奖金"",""定期体检"",""出国机会"",""专业培训"",""员工旅游"",""交通补贴""]",3-4年经验,大专,招1人,少于50人
SAP Specialist,马夸特开关（上海）有限公司,1-2万\/月,上海-浦东新区,外资（欧美）,"[""五险一金"",""年终奖金"",""定期体检"",""带薪年假"",""绩效奖金"",""补充医疗保险"",""免费班车""]",3-4年经验,本科,招1人,500-1000人
硬件测试工程师,杭州中芯微电子有限公司,0.6-1.2万\/月,杭州-滨江区,民营公司,"[""专业培训"",""员工旅游"",""五险一金"",""周末双休"",""全勤奖"",""高温补贴"",""餐饮补贴"",""交通补贴"",""带薪年假"",""节日福利""]",无需经验,大专,招1人,50-150人
硬件工程师,宁波欣达（集团）有限公司,6-9千\/月,宁波-鄞州区,民营公司,"[""做五休二"",""周末双休"",""免费班车""]",2年经验,大专,招若干人,1000-5000人
电商运营,云南天坤人力资源管理有限公司,5-8千\/月,昆明-官渡区,民营公司,"[""""]",2年经验,"招2人""],""companysize_text"":""50-150人","companyind_text"":""专业服务(咨询、人力资源、财会)"",""adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""127235564"",""coid"":""2551001"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/beijing-dcq\/127235564.html?s=sou_sou_soulb&t=0_0"",""job_name"":""京东运营+北京"",""job_title"":""京东运营+北京"",""company_href"":""https:\/\/jobs.51job.com\/all\/co2551001.html"",""company_name"":""北京声望远播商贸有限公司"",""providesalary_text"":""0.8-1万\/月"",""workarea"":""010100"",""workarea_text"":""北京-东城区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""合资"",""degreefrom"":""5"",""workyear"":""4"",""issuedate"":""2022-03-08 15:22:26"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 餐饮补贴 商业险 其他福利"",""jobwelf_list"":[""五险一金"",""餐饮补贴"",""商业险"",""其他福利""],""isdiffcity"":"""",""attribute_text"":[""北京-东城区"",""2年经验"",""大专"",""招1人",1000-5000人
天猫超市运营,上海凯诘电子商务股份有限公司,1-1.5万\/月,上海-徐汇区,民营公司,"[""五险一金"",""餐饮补贴"",""定期体检"",""年终奖金"",""绩效奖金"",""员工旅游"",""节日福利"",""生日补贴"",""年底双薪""]",2年经验,大专,招1人,1000-5000人
水土保持目经理（超长年假+项目绩效+福利）,千景空间科技有限公司安徽分公司,0.8-1万\/月,合肥-蜀山区,民营公司,"[""绩效奖金"",""定期体检"",""专业培训"",""员工旅游"",""餐饮补贴"",""年终奖金"",""六险保障""]",1年经验,本科,招3人,少于50人
项目工程师,陕西卫峰核电子有限公司,4-7千\/月,西安,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""绩效奖金"",""节日福利"",""周末双休"",""加班补贴""]",3-4年经验,本科,招3人,150-500人
电商运营经理,陕西文化旅游股份有限公司,7-9万\/年,西安-曲江新区,国企,"[""五险一金"",""交通补贴"",""通讯补贴"",""专业培训"",""绩效奖金"",""定期体检"",""提供一日三餐"",""年终奖金"",""周末双休""]",3-4年经验,本科,招1人,少于50人
硬件工程师,深圳市恒宝通光电子股份有限公司,1-2万\/月,深圳-南山区,国企,"[""五险一金"",""专业培训"",""绩效奖金"",""生日福利""]",3-4年经验,本科,招若干人,150-500人
项目经理,艺田（广州）设计工程有限公司上海分公司,1-1.5万\/月,上海-静安区,外资（非欧美）,"[""五险一金"",""餐饮补贴"",""年终奖金"",""定期体检""]",3-4年经验,大专,招3人,150-500人
负极材料研发工程师,上海汉行科技有限公司,12-24万\/年,上海,民营公司,"[""""]",1年经验,本科,招8人,少于50人
实施项目经理（偏硬件）,杭州天迈网络有限公司,0.8-1.3万\/月,杭州-上城区,民营公司,"[""五险一金"",""弹性工作"",""周末双休"",""餐饮补贴"",""员工旅游"",""补充公积金"",""专业培训""]",3-4年经验,大专,招1人,50-150人
PCB Layout工程师,北汽福田汽车股份有限公司,1.3-2.5万\/月,上海-闵行区,国企,"[""五险一金"",""通讯补贴"",""餐饮补贴"",""年终奖金"",""定期体检"",""专业培训""]",3-4年经验,本科,招1人,10000人以上
售前客服（长晚班-五险一金食宿）,可孚医疗科技股份有限公司,4-8千\/月,长沙-雨花区,上市公司,"[""五险一金"",""节日福利"",""免费提供食宿"",""团建活动""]",1年经验,大专,招2人,1000-5000人
品质主管,广州晨日电子技术有限公司,4.5-6千\/月,广州-增城区,民营公司,"[""""]",1年经验,高中,招2人,50-150人
跨境独立站运营,中山市慧歆电子科技有限公司,1-1.5万\/月,中山-石岐区,民营公司,"[""""]",2年经验,大专,招3人,50-150人
阿里巴巴国际站运营,荆州平发贸易有限公司,4-6千\/月,荆州-沙市区,民营公司,"[""周末双休"",""带薪年假"",""节日福利"",""五险""]",3-4年经验,本科,招2人,50-150人
电商助理,衍生（深圳）投资基金管理有限公司,5-7千\/月,深圳,民营公司,"[""五险一金"",""交通补贴"",""员工旅游"",""年终奖金"",""固定下午茶"",""节假日礼品""]",1年经验,大专,招若干人,50-150人
商务拓展专员,索思（苏州）医疗科技有限公司,5-6千\/月,苏州-工业园区,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""通讯补贴"",""专业培训"",""绩效奖金"",""定期体检""]",2年经验,大专,招1人,50-150人
1688批发客服,佛山涵渡科技有限公司,4-8千\/月,佛山-南海区,民营公司,"[""""]",1年经验,中技\/中专,招1人,150-500人
电气维修技师,珠海市金海岸永南食品有限公司,5-8千\/月,珠海,合资,"[""带薪年假"",""五险一金"",""绩效奖金"",""节日福利"",""专业培训"",""定期体检"",""员工旅游""]",1年经验,中技\/中专,招若干人,500-1000人
项目经理,上海纳铁福传动系统有限公司,,上海,合资,"[""五险一金"",""免费班车"",""员工旅游"",""餐饮补贴"",""专业培训"",""出国机会"",""年终奖金"",""绩效奖金"",""定期体检""]",5-7年经验,本科,招若干人,1000-5000人
淘宝天猫京东运营专员,深圳市创艺兴帽业有限公司,0.8-1.5万\/月,深圳-南山区,民营公司,"[""五险一金"",""员工旅游"",""专业培训"",""绩效奖金"",""年终奖金""]",2年经验,大专,招5人,50-150人
仪器应用工程师,江西喆昇环保科技有限公司,0.6-1万\/月,南昌-南昌县,民营公司,"[""员工旅游"",""交通补贴"",""年终奖金"",""专业培训"",""弹性工作"",""社保"",""五天工作制""]",1年经验,大专,招1人,少于50人
MCU软件工程师,深圳市金顺电子自动化科技有限公司,30-40万\/年,深圳-南山区,民营公司,"[""""]",3-4年经验,本科,招4人,少于50人
纳米压印设备研发工程师,苏州光舵微纳科技股份有限公司,1.5-2万\/月,苏州-工业园区,民营公司,"[""五险一金"",""年终奖金"",""餐饮补贴"",""节日福利"",""绩效奖金"",""弹性工作"",""股票期权"",""周末双休""]",3-4年经验,大专,招2人,少于50人
阿里巴巴国际站运营,德森特（深圳）传感系统工程有限公司,0.8-1.2万\/月,深圳-龙岗区,民营公司,"[""五险"",""员工旅游"",""专业培训"",""年终奖金"",""绩效奖金"",""提供住宿"",""提供中餐""]",2年经验,大专,招1人,少于50人
阿里巴巴国际站运营,苏州晶储贸易有限公司,0.6-1.2万\/月,苏州-工业园区,创业公司,"[""绩效奖金"",""餐饮补贴"",""全勤奖"",""节日福利"",""加班补贴""]",1年经验,大专,招2人,少于50人
硬件组长,苏州迪凯尔医疗科技有限公司,1.5-3万\/月,苏州-工业园区,民营公司,"[""五险一金"",""员工旅游"",""餐饮补贴"",""定期体检"",""弹性工作"",""生日会"",""年终奖"",""业绩提成"",""专业培训""]",10年以上经验,本科,招1人,50-150人
QPM工程师,苏州美声电子有限公司,0.8-1.2万\/月,苏州-相城区,外资（非欧美）,"[""五险一金""]",3-4年经验,大专,招1人,50-150人
电气自动化工程师\/电气工程师（汽车零部件方向）,苏州韩斯登鼎自动化设备科技有限公司,1-2.5万\/月,苏州-工业园区,外资（非欧美）,"[""五险一金"",""出国机会"",""员工旅游"",""餐饮补贴"",""年终奖金""]",3-4年经验,大专,招2人,少于50人
电商运营\/天猫运营推广\/天猫店长,广州征途者电子科技有限公司,0.6-1.1万\/月,广州-天河区,民营公司,"[""通讯补贴"",""加班补贴"",""绩效奖金"",""节日福利""]",3-4年经验,大专,招2人,150-500人
高级电子工程师,深圳市卡格尔数码科技有限公司,1-1.5万\/月,深圳-龙华区,民营公司,"[""五险一金"",""绩效奖金"",""年终奖金"",""专业培训"",""员工旅游"",""定期体检"",""包吃住""]",3-4年经验,大专,招若干人,150-500人
拼多多运营助理（嘉禾金铂天地）,广州飞马网络科技有限公司,5-6千\/月,广州-白云区,民营公司,"[""""]",1年经验,中技\/中专,招1人,150-500人
财务会计专员,鑫润达科技网络（深圳）有限公司,0.8-1万\/月,深圳-罗湖区,民营公司,"[""五险一金"",""补充医疗保险"",""补充公积金"",""出国机会"",""定期体检"",""年终奖金""]",2年经验,大专,招2人,
亚马逊运营专员,深圳市友光照明有限公司,1-1.5万\/月,深圳-宝安区,民营公司,"[""包住宿"",""绩效奖金"",""节日福利"",""带薪年假"",""社保"",""商业险"",""员工旅游""]",1年经验,大专,招3人,50-150人
安全评价技术负责人（金属冶炼行业）,上海建科检验有限公司,2-2.5万\/月,上海-闵行区,国企,"[""周末双休"",""带薪年假"",""五险一金"",""高温补贴"",""专业培训"",""免费班车"",""定期体检""]",8-9年经验,本科,招若干人,500-1000人
房屋建筑装修工程监理(三意科技浙江有限公司）,江苏三意楼宇科技股份有限公司,0.8-1.6万\/月,杭州-萧山区,上市公司,"[""五险一金"",""员工旅游"",""绩效奖金"",""年终奖金"",""股权激励""]",3-4年经验,大专,招6人,50-150人
硬件主管,联盛纸业（龙海）有限公司,0.7-1万\/月,漳州,民营公司,"[""五险"",""周末双休"",""绩效奖金"",""年终奖金"",""包住宿""]",5-7年经验,大专,招1人,1000-5000人
销售工程师,深圳市潜创微科技有限公司,0.8-1.5万\/月,深圳-宝安区,民营公司,"[""五险一金"",""员工旅游"",""交通补贴"",""通讯补贴"",""餐饮补贴"",""专业培训"",""绩效奖金"",""年终奖金"",""弹性工作"",""定期体检""]",1年经验,大专,招2人,少于50人
EMC测试工程师,上海瀚海检测技术股份有限公司,1.3-1.5万\/月,上海-杨浦区,民营公司,"[""五险一金"",""交通补贴"",""餐饮补贴"",""绩效奖金"",""年终奖金"",""员工旅游"",""定期体检""]",3-4年经验,本科,招1人,150-500人
测试工程师(JX21L),广州星际悦动股份有限公司,1.2-2.3万\/月,深圳-南山区,民营公司,"[""""]",无需经验,大专,招2人,500-1000人
天猫店长,深圳市居之美家庭用品有限公司,1-2万\/月,深圳-龙岗区,民营公司,"[""弹性工作"",""带薪年假"",""五险一金"",""绩效奖金"",""全勤奖"",""节日福利"",""专业培训"",""公司食堂""]",3-4年经验,大专,招3人,150-500人
项目经理（汽车）,上海爱思博特管理咨询有限公司,1.5-2.5万\/月,上海-嘉定区,民营公司,"[""五险一金"",""弹性工作"",""绩效奖金"",""年终奖金""]",5-7年经验,大专,招若干人,150-500人
电子助理工程师,安徽乐金环境科技有限公司,4.5-6千\/月,芜湖-鸠江区,民营公司,"[""餐饮补贴"",""年终奖金"",""全勤奖"",""绩效奖金"",""节日福利"",""五险一金""]",1年经验,大专,招1人,
运营商销售,深圳市艾达信电子科技有限公司,1.5-2万\/月,深圳-龙华区,民营公司,"[""年底双薪"",""绩效奖金"",""员工旅游"",""节日福利"",""专业培训"",""弹性工作"",""年终奖金"",""大小周"",""社保福利""]",2年经验,大专,招若干人,少于50人
机器人工程师,十堰拓诚机械科技有限公司,10-15万\/年,十堰,民营公司,"[""五险"",""专业培训"",""加班补助"",""年终奖金"",""绩效奖金"",""提成""]",2年经验,大专,招10人,少于50人
太阳能研发助理工程师,深圳市旺坤光电技术有限公司,5-7千\/月,深圳-宝安区,民营公司,"[""节日福利"",""五险一金"",""员工旅游"",""包住提供吃"",""带薪年假"",""十三薪""]",2年经验,大专,招1人,50-150人
仪表工程师,武汉恒思诚设备工程技术有限公司,0.6-1.2万\/月,武汉-东湖新技术产业开发区,民营公司,"[""绩效奖金"",""餐饮补贴"",""年终奖金"",""五险"",""上下班车贴""]",2年经验,大专,招2人,少于50人
嵌入式软件工程师,深圳市电应普科技有限公司,1-1.5万\/月,深圳-宝安区,民营公司,"[""五险一金"",""员工旅游"",""季度奖"",""年终奖金"",""下午茶""]",3-4年经验,大专,招1人,150-500人
项目助理,上海浴行七洲商务信息咨询有限公司,0.8-1万\/月,上海-宝山区,民营公司,"[""五险一金"",""年终奖金"",""通讯补贴""]",1年经验,大专,招2人,少于50人
1688运营,深圳市双红源科技有限公司,4.5-6千\/月,东莞-凤岗镇,民营公司,"[""""]","招2人""],""companysize_text"":""50-150人","companyind_text"":""金融\/投资\/证券","adid"":""""},{""type"":""engine_jds"",""jt"":""0_0"",""tags"":[],""ad_track"":"""",""jobid"":""138652338"",""coid"":""5460128"",""effect"":""1"",""is_special_job"":"""",""job_href"":""https:\/\/jobs.51job.com\/huaian-hzq\/138652338.html?s=sou_sou_soulb&t=0_0"",""job_name"":""工艺工程师\/设备工程师（会cad）1名"",""job_title"":""工艺工程师\/设备工程师（会cad）1名"",""company_href"":""https:\/\/jobs.51job.com\/all\/co5460128.html"",""company_name"":""南京思博拉能源科技有限公司"",""providesalary_text"":""5.5-6千\/月"",""workarea"":""071904"",""workarea_text"":""淮安-洪泽区"",""updatedate"":""03-08"",""iscommunicate"":"""",""companytype_text"":""合资"",""degreefrom"":""5"",""workyear"":""10"",""issuedate"":""2022-03-08 15:07:40"",""isFromXyz"":"""",""isIntern"":"""",""jobwelf"":""五险一金 周末双休 弹性工作 专业培训"",""jobwelf_list"":[""五险一金"",""周末双休"",""弹性工作"",""专业培训""],""isdiffcity"":"""",""attribute_text"":[""淮安-洪泽区"",""无需经验"",""大专"",""招1人",50-150人
急招淘宝售前客服+包吃住,深圳益能高科技有限公司,4-8千\/月,深圳-坪山区,民营公司,"[""住房补贴"",""加班补贴"",""餐饮补贴"",""全勤奖"",""五险一金""]",1年经验,高中,招3人,
